31.84,30.825,31.37241,31.205,31.555
32.01,30.9,31.48951,31.24,31.52
31.805,30.865,31.37939,30.895,31.755
31.805,30.85,31.3753,31.18,31.655
31.095,31.045,31.32452,31.385,31.51
31.4,30.8,31.17236,30.715,31.485
31.475,30.935,31.04637,30.42,31.315
31.645,31.095,31.196,30.52,31.29
31.45,31.095,31.07464,30.325,31.3
31.34,30.96,30.99962,30.385,31.265
31.56,31.08,31.20262,30.63,31.495
31.435,30.865,31.2106,30.74,31.425
31.655,31.105,31.33361,30.69,31.485
31.425,31.105,31.25424,30.7,31.58
31.34,30.985,31.21519,30.765,31.535
31.51,31.035,31.32593,30.875,31.62
31.08,31.12,31.24256,30.81,31.715
31.52,30.91,31.20785,30.895,31.46
31.4,31.17,31.33741,30.885,31.63
31.935,31.375,31.46136,30.96,31.425
31.17,31.51,31.20578,30.91,31.23
31.5,31.45,31.3704,30.775,31.41
31.985,31.52,31.53549,30.69,31.645
31.985,31.23,31.43932,30.875,31.57
32.095,31.435,31.49529,30.875,31.57
32.12,31.23,31.47934,30.885,31.655
31.545,31.34,31.45366,31.07,31.79
31.28,31.315,31.36723,30.945,31.885
31.02,30.96,31.30237,31.045,31.8
31.62,31.12,31.39991,31.08,31.69
31.68,31.315,31.49788,31.19,31.495
31.67,31.535,31.33951,30.885,31.25
31.935,31.805,31.49925,30.69,31.425
31.57,31.825,31.42297,30.8,31.315
31.95,31.865,31.5706,30.765,31.645
32.33,31.57,31.68737,30.995,31.765
32.18,31.74,31.71962,31.03,31.865
32.56,31.865,31.87042,30.995,31.875
32.56,31.51,31.75981,30.945,31.885
32.56,31.425,31.74685,30.79,31.9
32.18,31.39,31.63052,30.91,31.975
31.89,31.29,31.6788,31.115,32.19
32.13,31.3,31.73778,31.14,32.19
31.975,31.24,31.70518,31.29,32.29
32.18,31.56,31.8616,31.42,32.255
32.55,31.73,31.97261,31.335,32.255
32.815,32,32.23727,31.4,32.34
32.965,32.34,32.27983,31.265,32.315
32.67,32.025,32.07294,31.005,32.3
33.075,32.045,32.10313,31.045,32.095
32.855,31.78,31.99949,31.205,32.13
32.45,31.365,31.9542,31.315,32.45
32.68,31.73,32.06473,31.275,32.46
32.35,31.95,32.00681,31.13,32.46
32.745,32.28,32.33607,31.315,32.605
32.805,32.29,32.35429,31.375,32.57
32.755,32.01,32.28404,31.4,32.605
32.865,32,32.23186,31.52,32.4
32.765,32.12,32.16889,31.35,32.315
32.755,31.925,32.13793,31.315,32.3
32.67,31.755,32.036,31.3,32.095
32.975,31.51,32.04436,31.375,32.28
32.595,31.73,32.03432,31.51,32.08
33.135,31.56,32.17582,31.57,32.325
33.085,32.13,32.37492,31.665,32.45
33.075,32.22,32.34311,31.68,32.145
33.51,32.35,32.48821,31.495,32.46
33.585,32.315,32.48424,31.47,32.485
33.795,32.4,32.67744,31.62,32.595
33.83,31.95,32.47284,31.495,32.315
33.27,32.205,32.43329,31.435,32.56
33.465,32.085,32.43355,31.275,32.67
32.855,32.045,32.30364,31.435,32.62
33.075,32.29,32.47456,31.52,32.68
33.28,31.96,32.37587,31.42,32.57
32.755,31.95,32.33091,31.63,32.645
33.27,31.825,32.39229,31.62,32.68
33.51,31.84,32.40557,31.545,32.46
33.34,32.085,32.43853,31.68,32.475
32.865,32.34,32.376,31.53,32.545
33.535,32.22,32.52543,31.51,32.765
33.315,32.11,32.49081,31.69,32.605
33.5,32,32.53479,31.545,32.73
33.525,32.095,32.52776,31.68,32.705
33.45,32.17,32.56592,31.825,32.765
33.72,31.985,32.67845,31.8,32.825
33.645,31.915,32.52742,31.63,32.9
33.77,32.22,32.70512,31.8,32.935
33.805,31.825,32.55521,31.79,32.485
33.815,32.01,32.74977,32.035,32.805
33.88,32.265,32.79845,32.01,32.935
33.95,32.28,32.82533,32.01,32.9
33.45,32.57,32.87685,32.08,33.01
33.66,32.755,32.86268,32.08,32.815
33.635,32.765,32.87833,32.12,32.985
34.28,32.705,33.07911,32.095,33.145
34.21,32.315,33.0439,32.155,33.18
34.085,32.55,32.99006,32.145,33.17
34.355,32.535,33.12337,32.18,33.315
34.32,32.375,33.10787,32.165,33.28
34.195,32.46,33.01302,32.07,33.265
34.025,32.22,32.94475,32.07,33.205
34.305,32.525,33.05058,32.205,32.975
34.245,32.315,32.98334,32.255,33.06
34.54,32.33,33.1199,32.205,33.07
34.05,32.525,32.96634,32.255,32.985
34.525,32.315,33.03344,32.3,32.985
34.195,32.45,33.11322,32.385,33.205
34.49,32.56,33.18586,32.435,33.12
33.99,32.95,33.1983,32.435,33.085
33.89,32.78,33.05845,32.425,33.12
33.425,33.025,32.95094,32.4,32.56
33.865,33,33.07641,32.3,32.95
34.27,32.755,33.09895,32.08,33.13
34.32,32.155,33.08629,32.29,33.425
34.575,31.84,33.04358,32.215,33.45
34.415,32.195,33.19872,32.375,33.595
34.87,32.315,33.3451,32.45,33.645
34.82,32.925,33.44343,32.3,33.39
34.17,32.965,33.28487,32.385,33.375
34.43,32.745,33.30386,32.425,33.535
34.255,32.535,33.26604,32.475,33.57
34.685,32.975,33.42918,32.435,33.51
34.975,33.22,33.6291,32.56,33.535
34.855,33.355,33.61748,32.485,33.485
34.32,33.365,33.39355,32.45,33.23
34.135,33.025,33.22755,32.4,33.23
34.38,33.27,33.4345,32.45,33.365
34.245,33.23,33.29925,32.535,33.18
32.865,32.765,32.73885,32.605,32.57
33.465,32.815,32.91949,32.595,32.62
33.915,32.815,33.05445,32.155,33.145
32.915,32.79,32.66545,32.255,32.595
33.095,31.78,32.48465,32.4,32.585
33.365,31.715,32.61928,32.205,33.085
33.99,32.56,33.04666,32.3,33.33
34.32,32.17,33.1295,32.475,33.535
34.575,32.375,33.36564,32.715,33.755
34.65,33,33.55711,32.84,33.595
34.475,33.425,33.69207,32.85,33.815
34.34,33.5,33.67698,32.825,33.68
33.99,33.51,33.58587,32.875,33.57
33.05,33.49,33.14876,32.875,32.815
32.805,33.22,32.88252,32.755,32.46
32.51,33.39,32.70901,32.34,32.325
33.415,33.305,32.94279,31.995,32.915
33.94,32.61,33.01962,31.96,33.29
32.595,32.365,32.52428,32.105,32.915
32.915,32.265,32.66346,32.57,32.815
33.61,32.94,33.06963,32.34,33.025
33.205,33.01,32.85874,32.385,32.74
32.815,32.39,32.59827,32.535,32.5
33.17,32.22,32.74902,32.58,32.74
33.78,32.875,33.17587,32.63,33.18
34.025,32.73,33.2565,32.78,33.375
34.44,32.205,33.16722,32.78,33.17
34.56,32.83,33.40533,33.02,33
34.365,33.095,33.49855,32.95,33.485
34.43,33.185,33.66354,33.13,33.62
34.635,33.4,33.76806,32.975,33.72
34.145,33.73,33.6455,33.045,33.55
34.33,33.61,33.67856,33.12,33.415
34.295,33.535,33.60713,33.105,33.415
34.16,33.525,33.66504,33.105,33.61
34.34,33.465,33.71006,33.13,33.55
34.145,33.27,33.5769,33.205,33.55
34.305,33.5,33.70344,33.23,33.66
34.45,33.51,33.80025,33.29,33.62
34.33,33.585,33.77754,33.305,33.5
34.38,33.88,33.8235,33.365,33.415
34.515,33.905,33.77936,33.29,33.195
34.685,33.855,33.89887,33.28,33.425
34.685,33.915,33.91103,33.435,33.46
34.56,33.89,33.85426,33.425,33.475
34.33,33.83,33.74932,33.375,33.415
33.44,34.075,33.49231,33.365,33.035
32.965,33.865,33.18543,33.24,32.595
32.56,33.51,32.91971,32.79,32.545
32.56,33.5,32.80366,32.56,32.4
32.585,32.62,32.53956,32.485,32.41
33.16,32.205,32.68232,32.495,32.78
33.585,32.045,32.83818,32.495,33.11
33.695,32.13,32.97395,32.755,33.28
33.585,32.205,33.08323,32.985,33.34
33.72,32.84,33.25781,33.13,33.145
33.695,33.025,33.32128,33.085,33.255
33.27,33.185,33.25087,33.23,33.23
33.45,33.245,33.3082,33.34,32.84
33.645,32.925,33.18219,33.045,32.875
33.61,33.44,33.30645,32.935,33.025
33.11,33.22,33.12057,32.985,32.925
33.025,33,32.95518,33.01,32.715
32.89,33.355,32.9638,32.91,32.56
32.73,33.425,32.89411,32.975,32.39
32.695,33.085,32.69675,32.8,32.145
32.645,32.485,32.56917,32.68,32.17
32.805,32.56,32.61572,32.595,32.45
32.595,32.155,32.45731,32.495,32.28
32.5,32.07,32.40083,32.495,32.205
32.205,32,32.27365,32.46,32.045
32.085,32.23,32.17738,32.205,31.95
32.145,32,32.05174,32.055,31.865
32.06,31.85,31.9796,31.97,31.705
32.06,31.52,31.87947,31.84,31.79
32.095,31.52,31.82383,31.85,31.775
32.045,31.765,31.89986,31.815,31.875
32.315,31.78,32.0419,31.9,31.96
32.965,31.705,32.32906,32.07,32.19
33.315,31.79,32.49084,32.105,32.545
33.365,31.9,32.57291,32.3,32.715
33.39,32.07,32.68094,32.535,32.705
33.255,32.315,32.72896,32.58,32.705
33.29,33.035,32.96059,32.56,32.74
33.085,33.22,33.02712,32.715,32.755
33.29,33.195,33.17843,32.95,32.925
32.865,32.925,32.8595,32.925,32.705
33.27,33.195,33.08571,32.985,32.805
33.56,33,33.10764,32.8,32.985
33.745,33.255,33.33847,33.085,33.23
33.755,32.94,33.32691,33.145,33.315
33.645,33.5,33.47231,33.4,33.34
32.73,33.685,33.22571,33.23,32.975
32.51,33.6,33.08346,33.35,32.67
32.34,33.635,32.92395,32.975,32.545
31.975,33.585,32.76016,32.875,32.45
32.07,33.34,32.65471,32.8,32.265
32.755,33,32.72566,32.58,32.35
33.245,32.45,32.74108,32.52,32.595
33.695,32.365,32.98275,32.84,32.68
33.755,32.4,33.07611,33.01,32.825
33.88,33.11,33.27866,33.265,32.84
33.95,33.135,33.28473,33.105,32.85
33.695,33.475,33.33789,33.205,32.9
33.585,33.465,33.35203,33.375,32.84
33.195,33.575,33.26581,33.4,32.705
33.425,33.475,33.29518,33.215,32.825
33.635,33.39,33.40294,33.365,32.915
33.475,33.465,33.35867,33.195,33.045
33.67,33.255,33.45581,33.51,33.06
33.88,33.45,33.54107,33.415,33.06
33.55,33.075,33.41693,33.72,33.01
33.645,33.185,33.48039,33.765,33.01
33.695,33.56,33.45484,33.62,32.9
33.685,33.465,33.52357,33.78,32.935
33.44,33.05,33.3394,33.79,32.89
33.22,32.985,33.22267,33.83,32.825
33.355,33.05,33.34229,33.84,32.815
33.39,33.145,33.26546,33.805,32.52
33.525,33.01,33.31485,33.74,32.73
33.39,33.205,33.26807,33.67,32.5
33.45,33.185,33.24506,33.74,32.51
33.205,33.39,33.23776,33.74,32.425
33.34,33.51,33.29207,33.695,32.35
33.305,33.4,33.28879,33.585,32.485
33.22,33.23,33.2605,33.83,32.62
33.16,33.22,33.28844,33.865,32.56
33.11,33.11,33.16598,33.805,32.585
33.11,33.025,33.22201,33.85,32.695
33.185,33.315,33.28273,33.85,32.56
33.205,33.095,33.21288,33.72,32.52
33.06,33,33.1823,33.89,32.57
33.035,32.9,33.10399,33.695,32.535
33.145,33.12,33.23141,33.9,32.57
33.135,33.185,33.26576,33.925,32.56
33.12,32.94,33.21469,33.925,32.545
33.135,33.05,33.261,34.025,32.545
33.01,33.11,33.18952,34.01,32.51
32.965,32.915,33.17357,34.07,32.435
32.9,33.17,33.09332,33.985,32.315
32.855,33.11,32.9415,33.535,32.095
32.705,33.22,32.82804,33.24,31.995
32.68,32.975,32.76396,33.105,32.12
32.61,32.745,32.72593,33.375,32.095
32.67,32.765,32.82064,33.595,32.06
32.66,32.72,32.75653,33.415,32.105
32.57,32.755,32.78909,33.485,32.01
32.46,32.645,32.67811,33.4,32.13
32.365,32.965,32.67584,33.29,31.935
32.17,32.525,32.42374,32.91,31.985
32.045,32.415,32.35544,32.8,31.815
32.13,32.535,32.36133,32.63,31.84
32.045,32.375,32.20426,32.57,31.825
32.085,32.33,32.1828,32.52,31.73
32.12,32.095,32.19726,32.73,31.765
32.24,32.18,32.23914,32.79,31.73
32.255,32.145,32.22058,32.765,31.665
32.525,31.95,32.31792,32.825,31.85
32.375,32.01,32.48922,33.34,31.84
32.33,32.265,32.46635,33.435,31.765
32.205,32.265,32.45481,33.195,31.79
32.06,32.33,32.24793,32.9,31.69
32.18,32.205,32.13474,32.52,31.58
32.29,32.255,32.29137,32.67,31.665
32.4,32.255,32.39091,32.84,31.73
32.44,32.11,32.41384,32.95,31.765
32.61,32.365,32.6007,33.23,31.8
32.46,32.475,32.57781,33.525,31.85
32.525,32.535,32.67733,33.585,31.85
32.55,32.5,32.67182,33.305,31.985
32.5,32.46,32.6241,33.365,31.985
32.55,32.62,32.6931,33.39,32.01
32.595,32.62,32.70125,33.525,32.02
32.595,32.62,32.70729,33.585,31.975
32.595,32.61,32.7764,33.63,31.96
32.485,32.79,32.67649,33.46,31.925
32.475,32.915,32.71822,33.415,31.96
32.475,32.79,32.64309,33.255,31.865
32.34,32.94,32.60493,33.18,31.875
32.375,32.73,32.57747,33.155,31.825
32.485,32.73,32.63826,33.265,31.9
32.44,32.645,32.60063,33.145,31.96
32.475,32.755,32.6721,33.265,31.84
32.475,32.78,32.58777,33.085,31.885
32.365,32.695,32.57763,33.23,31.825
32.39,32.68,32.62771,33.255,31.865
32.45,32.695,32.69864,33.315,32.045
32.425,32.705,32.609,33.18,31.84
32.4,32.595,32.56469,33.095,31.9
32.35,32.645,32.53155,33.13,31.935
32.365,32.585,32.59065,33.12,31.95
32.255,32.45,32.51358,33.085,31.95
32.205,32.415,32.52072,33.155,31.91
32.23,32.305,32.39334,33,31.935
32.01,32.425,32.40912,32.975,31.85
32.155,32.34,32.38725,32.925,31.875
32.085,32.23,32.33347,32.84,31.825
32.12,32.255,32.32582,33.01,31.84
32.145,32.425,32.37755,32.815,31.765
32.035,32.28,32.36417,32.935,31.84
32.025,32.315,32.28417,32.935,31.79
32.045,32.46,32.40047,32.925,31.775
32.045,32.56,32.43048,33.01,31.815
32.06,32.44,32.29925,32.91,31.755
32.06,32.17,32.21773,32.79,31.74
31.975,32.205,32.19242,32.74,31.815
31.89,32.01,32.17349,32.755,31.74
31.915,32.06,32.09876,32.74,31.555
31.805,32,32.01311,32.485,31.545
31.9,32.145,32.10299,32.56,31.605
31.815,31.915,32.01548,32.605,31.665
31.875,31.9,32.07958,32.645,31.73
31.96,32.06,32.10451,32.73,31.665
31.915,32.025,32.05571,32.57,31.69
31.875,31.925,32.05856,32.595,31.595
31.89,31.925,32.08418,32.545,31.655
31.79,32.045,32.03143,32.435,31.645
31.84,32.01,32.06027,32.52,31.645
31.78,31.935,32.00547,32.605,31.68
31.805,31.985,32.05081,32.605,31.665
31.765,31.985,32.04069,32.535,31.63
31.765,31.985,32.0435,32.435,31.595
31.78,31.95,31.9554,32.46,31.555
31.73,32.01,32.00358,32.485,31.58
31.67,32.17,31.97855,32.495,31.535
31.695,32.145,31.98931,32.435,31.495
31.705,32.12,31.99992,32.385,31.535
31.695,32.195,32.01636,32.45,31.4
31.765,32.01,31.95147,32.475,31.47
31.705,32.025,31.93307,32.475,31.46
31.62,32.035,31.93276,32.475,31.51
31.545,32.095,31.88916,32.45,31.4
31.56,32.07,31.93802,32.495,31.52
31.57,31.935,31.86712,32.375,31.51
31.475,31.825,31.83892,32.34,31.495
31.41,31.985,31.78937,32.29,31.47
31.4,31.9,31.76708,32.215,31.46
31.365,31.865,31.80552,32.13,31.535
31.325,31.865,31.74251,32.155,31.29
31.315,31.875,31.72833,32.12,31.35
31.29,31.79,31.64567,32.055,31.385
31.24,31.78,31.64334,31.985,31.34
31.28,31.825,31.65727,31.935,31.3
31.265,31.915,31.60971,31.885,31.36
31.255,31.73,31.57413,31.825,31.35
31.18,31.765,31.59661,31.84,31.29
31.23,31.865,31.62721,31.825,31.205
31.265,31.815,31.61771,31.935,31.3
31.205,31.865,31.60653,31.97,31.275
31.19,31.85,31.59136,31.875,31.18
31.19,31.815,31.56242,31.815,31.18
31.205,31.715,31.50274,31.775,31.25
31.095,31.595,31.51287,31.765,31.23
31.105,31.695,31.49971,31.84,31.205
31.08,31.68,31.44149,31.8,31.18
31.13,31.705,31.44546,31.73,31.205
31.105,31.545,31.43026,31.8,31.24
31.155,31.605,31.4861,31.775,31.275
31.17,31.68,31.55269,31.825,31.265
31.105,31.605,31.55398,31.885,31.29
31.23,31.68,31.51319,31.775,31.29
31.145,31.645,31.49758,31.775,31.315
31.105,31.765,31.50108,31.68,31.325
31.02,31.875,31.48309,31.545,31.29
30.95,31.9,31.45164,31.41,31.3
30.925,31.85,31.40066,31.52,31.23
30.91,31.67,31.32343,31.275,31.23
30.765,31.645,31.17203,31.13,31.12
30.755,31.39,31.12806,31.165,31.14
30.73,31.39,31.14701,31.03,31.105
30.68,31.425,31.0598,30.935,31.07
30.765,31.325,31.06417,30.895,31.045
30.63,31.08,30.93741,30.885,31.095
30.51,31.215,30.97588,30.895,31.08
30.555,31.23,30.92588,30.835,30.97
30.47,31.28,30.92227,30.85,30.91
30.47,31.28,30.86628,30.68,30.9
30.385,31.24,30.85053,30.775,30.85
30.275,31.29,30.82346,30.7,30.79
30.29,31.17,30.78965,30.74,30.85
30.265,30.95,30.78836,30.875,30.68
30.25,31.035,30.758,30.79,30.69
30.275,31.095,30.71253,30.64,30.68
30.18,31.02,30.63041,30.63,30.64
30.14,30.985,30.63753,30.63,30.605
30.13,31.035,30.65418,30.75,30.58
30.07,30.9,30.60249,30.59,30.53
30.07,31.08,30.54566,30.48,30.395
30.03,30.96,30.49673,30.395,30.485
29.995,30.95,30.47324,30.35,30.445
29.97,30.91,30.44615,30.445,30.435
29.875,30.715,30.45937,30.505,30.42
29.825,30.595,30.42381,30.47,30.42
29.835,30.58,30.38051,30.48,30.375
29.85,30.435,30.29393,30.395,30.35
29.775,30.52,30.28128,30.445,30.35
29.86,30.63,30.37462,30.47,30.36
29.8,30.41,30.25299,30.3,30.275
29.765,30.495,30.23158,30.265,30.29
29.79,30.535,30.24058,30.215,30.24
29.775,30.535,30.26089,30.24,30.215
29.665,30.47,30.22075,30.2,30.165
29.64,30.52,30.14458,30.24,30.14
29.63,30.425,30.11499,30.19,30.13
29.615,30.4,30.13383,30.19,30.13
29.58,30.275,30.06353,30.105,30.105
29.435,30.35,30.03032,29.98,30.07
29.53,30.24,29.99551,29.785,30.055
29.495,30.24,29.96007,29.715,30.02
29.47,30.24,29.90031,29.775,30.02
29.445,30.275,29.90269,29.675,30.045
29.375,30.02,29.80662,29.63,29.97
29.41,30.07,29.77108,29.63,29.96
29.36,30.07,29.80724,29.495,29.91
29.36,30.12,29.72981,29.555,29.87
